Comment,Designator,Footprint,LCSC Part #
"4.7k","R18, R19, R302, R303, R307, R308, R313, R412","R0603","C23162"
"1.6k","R20","R0603","C22847"
"750","R21","R0603","C23241"
"Button_SPST","S1, S2","SMD-2_2.9x3.9x1.7","C115357"
"L6205PD","U1","SO20POWER","C36543"
"LPS25HB","U2","HLGA-10","C87898"
"MCP6002-xSN","U3","SO8","C7377"
"Pad","V9","PAD-TH",""
"Pad","V10","PAD-TH",""
"Pad","V11","PAD-TH",""
"Pad","V12","PAD-TH",""
"Pad","V13","PAD-TH",""
"Pad","V14","PAD-TH",""
"Pad","V17","PAD-TH",""
"Pad","V20","PAD-TH",""
"Pad","V28","PAD-TH",""
"Pad","V40","PAD-TH",""
"Pad","V41","PAD-TH",""
"Pad","V43","PAD-TH",""
"Pad","V44","PAD-TH",""
"Pad","V45","PAD-TH",""
"Pad","V46","PAD-TH",""
"Pad","V48","PAD-TH",""
"Pad","V49","PAD-TH",""
"Pad","V56","PAD-TH",""
"Pad","V61","PAD-TH",""
"Pad","V63","PAD-TH",""
"Pad","V64","PAD-TH",""
"Pad","V66","PAD-TH",""
"Pad","V67","PAD-TH",""
"Pad","V68","PAD-TH",""
"Pad","V69","PAD-TH",""
"Pad","V74","PAD-TH",""
"Pad","V80","PAD-TH",""
"Pad","VIN1","PAD-TH",""
"Pad","VIN2","PAD-TH",""
"Pad","VIN3","PAD-TH",""
"Pad","VIN4","PAD-TH",""
"Pad","VOUT1","PAD-TH",""
"Pad","VOUT2","PAD-TH",""
"Pad","VOUT3","PAD-TH",""
"PESD1CAN","D430, D430_2","SOT-23","C343993"
"120","R430, R430_2","R0603","C22787"
"10u","C421, C422, C423, C424","C1206","C13585"
"4.7u","C427, C102, C103, C104, C137, C138, C140, C616","C0603","C19666"
"10n","C428, C201, C208, C209, C210, C211","C0603","C57112"
"220p","C429","C0603","C1603"
"SS34","D420","SMA","C8678"
"P6SMB6.8CA","D421, D206","SMB","C78395"
"2.2uH","L420","L1210","C36828"
"MWSA0503-10uH","L421","MWSA0503","C139506"
"1","R420","R0603","C22936"
"10k","R421, R102, R121, R122, R123, R127, R128, R300, R301, R700, R701","R0603","C25804"
"68k","R422","R0603","C23231"
"12k","R423, R472","R0603","C22790"
"2.2u","C114, C131","C0603","C23630"
"12p","C115, C116","C0603","C38523"
"18p","C132, C136","C0603","C1647"
"B5819W","D101, D107, D300, D301, D302, D303, D416, D417","SOD-123","C8598"
"SRV05-4-P-T7","D102, D200, D201, D202, D203, D204, D205","SOT23-6","C85364"
"LED-RED-0603","D103, D600, D603, D700, D701","LED-0603","C2286"
"LED-GREEN-0603","D104, D601","LED-0603","C72043"
"LED-BLUE-0603","D105, D602","LED-0603","C72041"
"LED-YELLOW-0603","D106","LED-0603","C72038"
"SDFL2012Q3R3KTF","L101","L0805","C51725"
"4.7k","R101, R107, R108, R109, R110, R111, R112, R113, R115, R117, R118, R125, R126","R0603-4","C66697"
"47","R114","R0603","C23182"
"510","R116, R119, R120, R124, R212, R213, R214, R215","R0603","C23193"
"10k","R129, R130, R208, R210, R304, R305, R306, R491","R0603-4","C29718"
"0","R131","R0402","C17168"
"AMS1117-3.3","U101","SOT-223","C6186"
"LMV324IPWR","U102, U104, U106, U107, U108, U109, U600","TSSOP14","C398929"
"XC6206P332MR","U111, U604","SOT-23","C5446"
"8.0 MHz","Y102","SMD5032","C115962"
"1n","C200, C202, C203, C216, C217, C218, C219, C490, C491, C492, C493","C0603","C1588"
"2.2u","C227, C228, C229","C0805","C49217"
"4.7k","R200, R201, R202, R203, R204, R205, R207","R0603-4","C1980"
"680k","R206, R209, R211, R490","R0603-4","C145776"
"3.3k","R216","R0603","C22978"
"3.3n","C471","C0603","C1613"
"330p","C472","C0603","C1664"
"47p","C473","C0603","C1671"
"680p","C474","C0603","C1630"
"470k","R470","R0603","C23178"
"33k","R474, R410, R411","R0603","C4216"
"LMV321IDBVR","U470, U471","SOT23-5","C7972"
"PSM712-LF","D304, D305, D411","SOT-23","C32677"
"AUIPS2041LTR","Q305, Q306, Q307, Q308, Q309, Q310, Q311, Q312","SOT-223","C113610"
"AO3400A","Q313, Q410, Q411","SOT-23","C344010"
"0","R310","R0603","C21189"
"0.1","R314","R1206","C25334"
"RZ7899","U300, U303","SO8","C92373"
"ULN2003AD","U301, U304","SOIC16","C7512"
"TC4427","U302","SO8","C20551"
"10","R461, R462, R463, R464, R466, R467, R468, R469","R0603","C22859"
"SN74LVC4245APWR","U460","TSSOP24","C7859"
"100u","C410","TANT-B","C16133"
"ZMM3V3","D415","SOD80","C8056"
"SMCJ30A","D418","SMC","C310046"
"6.8k","R413","R0603","C23212"
"1u","C600, C607, C609, C610, C611","C0402","C52923"
"100n","C601, C602, C605, C608, C612, C613, C614, C615","C0402","C1525"
"33n","C603","C0402","C1585"
"DNP","C604","C0402",""
"DNP","C606","C0402",""
"1k","R600, R601, R616, R617, R622, R626, R627, R628","R0402","C11702"
"68k","R602, R603","R0402","C36871"
"10k","R604, R605, R613, R614, R618, R619, R625","R0402","C25744"
"10","R606","R0402","C25077"
"22k","R607","R0402","C25768"
"47","R608","R0402","C25118"
"61.9","R609","R0603","C23092"
"20k","R610, R611, R612","R0402","C25765"
"100k","R615, R621","R0402","C25741"
"27k","R620, R623","R0402","C25771"
"3.3k","R624","R0402","C25890"
"AD8628","U601","TSOT23-5","C29309"
"STM32F042K6Tx","U602","LQFP32","C69216"
"REF3033","U603","SOT-23","C36658"
"1n","C700, C703","C0805","C46653"
"5.1k","R702, R703, R705, R706, R707, R708, R710, R711","R0805","C27834"
"MAX9926","U700","QSOP16",""
"74HC2G17GW","U490, U491","SOT-363","C94189"
"AP2331W-7","U103, U480","SOT-23","C460346"
"STM32F407IGT6 ","U105","LQFP176","C33993"
"32.768 kHz","Y101","SMD2012","C55208"
"VN1160TR-E","Q600","DPAK","C160204"
"nSMD050-24V","F300, F410","SMD1206","C70076"
"LMR14030","U420","SOP8","C182078"
"AO3401A","Q300, Q301, Q302, Q303, Q304","SOT-23","C347476"
"TJA1051T/1J","U430, U430_2","SO8","C92211"
